#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             agas1x          agas1y          agas1z          agas2x          agas2y          agas2z          xcom            ycom            zcom            vxcom            vycom            vzcom            lpz             lgz             ldoz            Eorb            mb              mu              
               87614        3.231008e+01        3.693157e-04        4.101190e-01        1.000000e-01       -1.403213e+00       -3.862087e-01        6.276162e-07        2.523072e-01       -8.369928e-01        1.990136e-06       -1.069774e-03        1.859301e-04       -2.916185e-08        2.741171e-01        8.301711e-02        5.037232e-07       -1.315075e-01       -3.520049e-02       -2.780055e-09        2.196302e-02       -7.829860e-02        4.346015e-09        1.091088e-01        7.111965e-02        1.364029e-08       -3.387692e-02        3.123214e-03        1.703479e-03
               87641        3.232005e+01        3.693155e-04        4.101190e-01        1.000000e-01       -1.400671e+00       -3.945471e-01        6.474785e-07        2.573631e-01       -8.355147e-01        1.993088e-06       -1.072730e-03        1.796507e-04       -2.995612e-08        2.736937e-01        8.469218e-02        2.236405e-07       -1.312861e-01       -3.598059e-02       -2.725590e-09        2.243437e-02       -7.817522e-02        4.607486e-09        1.090995e-01        7.112852e-02        1.356665e-08       -3.388183e-02        3.123426e-03        1.709088e-03
               87668        3.233002e+01        3.693155e-04        4.101190e-01        1.000000e-01       -1.398078e+00       -4.028707e-01        6.673550e-07        2.624115e-01       -8.340059e-01        1.993017e-06       -1.075653e-03        1.733576e-04       -3.074298e-08        2.732610e-01        8.636553e-02       -1.027343e-07       -1.310600e-01       -3.675946e-02       -2.666666e-09        2.290513e-02       -7.804899e-02        4.872374e-09        1.090902e-01        7.113740e-02        1.349263e-08       -3.388611e-02        3.123595e-03        1.714752e-03
               87696        3.234036e+01        3.693155e-04        4.101190e-01        1.000000e-01       -1.395337e+00       -4.114865e-01        6.879473e-07        2.676387e-01       -8.324086e-01        1.989123e-06       -1.078650e-03        1.668171e-04       -3.156481e-08        2.728025e-01        8.809905e-02       -5.196269e-07       -1.308205e-01       -3.756582e-02       -2.601876e-09        2.339268e-02       -7.791507e-02        5.176878e-09        1.090805e-01        7.114663e-02        1.341544e-08       -3.389123e-02        3.123740e-03        1.720668e-03
               87723        3.235033e+01        3.693155e-04        4.101190e-01        1.000000e-01       -1.392642e+00       -4.197788e-01        7.077428e-07        2.726714e-01       -8.308372e-01        1.980737e-06       -1.081508e-03        1.604963e-04       -3.236421e-08        2.723509e-01        8.976896e-02       -1.037045e-06       -1.305848e-01       -3.834206e-02       -2.537719e-09        2.386219e-02       -7.778302e-02        5.464270e-09        1.090712e-01        7.115553e-02        1.334062e-08       -3.389617e-02        3.123802e-03        1.726464e-03
               87750        3.236030e+01        3.693157e-04        4.101190e-01        1.000000e-01       -1.389897e+00       -4.280552e-01        7.274254e-07        2.776960e-01       -8.292350e-01        1.966439e-06       -1.084334e-03        1.541615e-04       -3.315349e-08        2.718899e-01        9.143725e-02       -1.713797e-06       -1.303445e-01       -3.911696e-02       -2.470879e-09        2.433107e-02       -7.764813e-02        5.754707e-09        1.090618e-01        7.116445e-02        1.326541e-08       -3.390112e-02        3.123823e-03        1.732312e-03
               87777        3.237027e+01        3.693159e-04        4.101190e-01        1.000000e-01       -1.387102e+00       -4.363156e-01        7.469273e-07        2.827125e-01       -8.276021e-01        1.944424e-06       -1.087127e-03        1.478128e-04       -3.392724e-08        2.714195e-01        9.310396e-02       -2.594330e-06       -1.300994e-01       -3.989051e-02       -2.401159e-09        2.479928e-02       -7.751039e-02        6.057648e-09        1.090524e-01        7.117338e-02        1.318982e-08       -3.390608e-02        3.123881e-03        1.738137e-03
               87804        3.238025e+01        3.693160e-04        4.101190e-01        1.000000e-01       -1.384257e+00       -4.445594e-01        7.661603e-07        2.877206e-01       -8.259386e-01        1.912500e-06       -1.089889e-03        1.414498e-04       -3.470143e-08        2.709395e-01        9.476914e-02       -3.707305e-06       -1.298497e-01       -4.066267e-02       -2.329882e-09        2.526682e-02       -7.736980e-02        6.381105e-09        1.090430e-01        7.118233e-02        1.311385e-08       -3.391105e-02        3.124017e-03        1.743898e-03
               87831        3.239022e+01        3.693158e-04        4.101190e-01        1.000000e-01       -1.381362e+00       -4.527866e-01        7.850135e-07        2.927201e-01       -8.242445e-01        1.868312e-06       -1.092616e-03        1.350723e-04       -3.545481e-08        2.704500e-01        9.643286e-02       -5.055750e-06       -1.295954e-01       -4.143341e-02       -2.259241e-09        2.573367e-02       -7.722638e-02        6.689523e-09        1.090336e-01        7.119128e-02        1.303750e-08       -3.391602e-02        3.124057e-03        1.749768e-03
               87858        3.240019e+01        3.693157e-04        4.101190e-01        1.000000e-01       -1.378418e+00       -4.609967e-01        8.033529e-07        2.977110e-01       -8.225197e-01        1.809635e-06       -1.095310e-03        1.286798e-04       -3.618055e-08        2.699508e-01        9.809514e-02       -6.607492e-06       -1.293364e-01       -4.220271e-02       -2.191402e-09        2.619981e-02       -7.708011e-02        7.007106e-09        1.090242e-01        7.120025e-02        1.296078e-08       -3.392100e-02        3.124136e-03        1.755615e-03
               87885        3.241016e+01        3.693157e-04        4.101190e-01        1.000000e-01       -1.375423e+00       -4.691894e-01        8.210244e-07        3.026929e-01       -8.207645e-01        1.734729e-06       -1.097969e-03        1.222721e-04       -3.687611e-08        2.694419e-01        9.975603e-02       -8.300155e-06       -1.290727e-01       -4.297054e-02       -2.124536e-09        2.666522e-02       -7.693101e-02        7.344337e-09        1.090148e-01        7.120924e-02        1.288369e-08       -3.392600e-02        3.124376e-03        1.761315e-03
               87912        3.242013e+01        3.693157e-04        4.101190e-01        1.000000e-01       -1.372379e+00       -4.773644e-01        8.378601e-07        3.076658e-01       -8.189787e-01        1.642498e-06       -1.100590e-03        1.158487e-04       -3.754424e-08        2.689232e-01        1.014155e-01       -1.007013e-05       -1.288045e-01       -4.373686e-02       -2.056952e-09        2.712988e-02       -7.677907e-02        7.677502e-09        1.090054e-01        7.121824e-02        1.280623e-08       -3.393100e-02        3.124509e-03        1.767139e-03
               87939        3.243010e+01        3.693157e-04        4.101190e-01        1.000000e-01       -1.369286e+00       -4.855215e-01        8.536843e-07        3.126293e-01       -8.171624e-01        1.532489e-06       -1.103174e-03        1.094091e-04       -3.815612e-08        2.683946e-01        1.030736e-01       -1.185232e-05       -1.285315e-01       -4.450165e-02       -1.986354e-09        2.759378e-02       -7.662430e-02        8.004976e-09        1.089959e-01        7.122725e-02        1.272841e-08       -3.393601e-02        3.124716e-03        1.772906e-03
               87966        3.244007e+01        3.693158e-04        4.101190e-01        1.000000e-01       -1.366143e+00       -4.936604e-01        8.683200e-07        3.175835e-01       -8.153156e-01        1.404850e-06       -1.105718e-03        1.029529e-04       -3.870628e-08        2.678557e-01        1.047302e-01       -1.359247e-05       -1.282540e-01       -4.526489e-02       -1.911265e-09        2.805690e-02       -7.646670e-02        8.341393e-09        1.089864e-01        7.123628e-02        1.265022e-08       -3.394103e-02        3.124823e-03        1.778789e-03
               87993        3.245005e+01        3.693159e-04        4.101190e-01        1.000000e-01       -1.362950e+00       -5.017806e-01        8.815944e-07        3.225280e-01       -8.134384e-01        1.260200e-06       -1.108220e-03        9.647959e-05       -3.919958e-08        2.673067e-01        1.063851e-01       -1.525297e-05       -1.279719e-01       -4.602654e-02       -1.831717e-09        2.851922e-02       -7.630628e-02        8.701108e-09        1.089770e-01        7.124533e-02        1.257167e-08       -3.394606e-02        3.124971e-03        1.784650e-03
               88020        3.246002e+01        3.693161e-04        4.101190e-01        1.000000e-01       -1.359709e+00       -5.098820e-01        8.933423e-07        3.274626e-01       -8.115308e-01        1.099434e-06       -1.110678e-03        8.998872e-05       -3.963268e-08        2.667474e-01        1.080382e-01       -1.681578e-05       -1.276851e-01       -4.678658e-02       -1.748614e-09        2.898073e-02       -7.614304e-02        9.056131e-09        1.089675e-01        7.125439e-02        1.249277e-08       -3.395108e-02        3.125028e-03        1.790621e-03
               88048        3.247036e+01        3.693162e-04        4.101190e-01        1.000000e-01       -1.356295e+00       -5.182632e-01        9.037468e-07        3.325695e-01       -8.095205e-01        9.168144e-07       -1.113177e-03        8.323841e-05       -3.999791e-08        2.661564e-01        1.097506e-01       -1.831639e-05       -1.273829e-01       -4.757303e-02       -1.656511e-09        2.945845e-02       -7.597077e-02        9.424860e-09        1.089576e-01        7.126381e-02        1.241057e-08       -3.395633e-02        3.125131e-03        1.796789e-03
               88075        3.248033e+01        3.693163e-04        4.101190e-01        1.000000e-01       -1.352953e+00       -5.263252e-01        9.119164e-07        3.374836e-01       -8.075510e-01        7.266251e-07       -1.115538e-03        7.671034e-05       -4.026370e-08        2.655760e-01        1.113999e-01       -1.963469e-05       -1.270868e-01       -4.832969e-02       -1.559155e-09        2.991824e-02       -7.580179e-02        9.787239e-09        1.089480e-01        7.127292e-02        1.233095e-08       -3.396139e-02        3.125280e-03        1.802708e-03
               88102        3.249030e+01        3.693165e-04        4.101190e-01        1.000000e-01       -1.349563e+00       -5.343674e-01        9.181237e-07        3.423872e-01       -8.055513e-01        5.239173e-07       -1.117846e-03        7.016338e-05       -4.045248e-08        2.649849e-01        1.130475e-01       -2.081989e-05       -1.267861e-01       -4.908465e-02       -1.451532e-09        3.037716e-02       -7.563000e-02        1.017903e-08        1.089385e-01        7.128204e-02        1.225098e-08       -3.396647e-02        3.125492e-03        1.808585e-03
               88129        3.250027e+01        3.693166e-04        4.101190e-01        1.000000e-01       -1.346123e+00       -5.423896e-01        9.222507e-07        3.472803e-01       -8.035214e-01        3.099901e-07       -1.120100e-03        6.359712e-05       -4.055475e-08        2.643829e-01        1.146934e-01       -2.188211e-05       -1.264808e-01       -4.983789e-02       -1.336970e-09        3.083520e-02       -7.545539e-02        1.055560e-08        1.089289e-01        7.129119e-02        1.217067e-08       -3.397156e-02        3.125667e-03        1.814520e-03
